"CIT","DIS","DOU","EDI","EHHS","HH050","HHS","HID","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS100","HS110","HY010","HY020","HY025","HY030","HY040","HY050","HY060","HY070","HY080","HY090","HY100","HY110","HY120","HY130","HY140","INC","PROV","REG","SOC","UEP","stratum","N_h","n_h","inclusion_prob","design_weight","S"
170,"7","3",18445.9358563801,2.3,1,4,"3614684","1","1","1","2","1","1","1","1","1","1",47973.1709207617,42425.6524696742,1,0,0,3675.11071487427,4371.19107131272,0,4920.76235688291,15.6056653728127,2331.37772406949,0,0,601.9894427252,2614.15128429277,34990.501112319,"2","1",34990.501112319,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
226,"8","3",13483.7605774306,1.5,1,2,"315327","1","1","1","2","2","2","1","1","1","2",20225.6408661458,20225.6408661458,1,0,0,0,0,0,5045.44420191087,0,0,0,0,0,0,15180.196664235,"3","1",15180.196664235,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
199,"8","3",20752.7238984807,2,1,3,"918637","1","1","1","1","1","1","1","1","1","1",43583.2135710091,41505.4477969614,1,0,1710.60435277156,1848.48034524242,0,0,5099.21464319341,876.505636123519,0,0,0,0,2077.76577404777,34048.4085936782,"3","1",1522.40859367823,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
299,"10","3",22958.4306223485,1,1,1,"259897","1","1","1","1","1","2","1","3","1","1",24398.1858232299,22958.4306223485,1,4578.88026544851,0,0,0,451.531515541957,5080.03891650587,269.884166583642,299.862016432974,0,0,0,1139.89318444842,14017.8509591499,"3","1",72.8509591499018,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
50,"4","3",23438.8521714185,1,1,1,"3343541","1","1","1","1","1","2","1","1","1","1",23928.8752822164,23438.8521714185,1,5959.56347171399,0,0,0,0,5074.0067625884,1976.93119765576,0,0,114.572836545813,0,375.45027425206,10918.3738502582,"1","1",10918.3738502582,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
132,"6","3",30386.7652839244,2,1,3,"1477931","1","1","1","1","1","1","1","1","1","1",69433.151808465,60773.5305678489,1,0,0,1870.41095768655,0,2299.1780448762,5007.84658938646,0,7180.9452681748,0,0,0,1478.67597244136,60255.7162165158,"2","1",389.657090756181,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
244,"9","3",874.150198143024,1,1,1,"990456","1","1","1","1","1","2","1","1","1","2",880.625029179354,874.150198143024,1,0,880.625029179354,0,0,0,0,0,0,0,6.47483103632927,0,0,0,"3","1",0,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
213,"8","3",13215.4906520014,1.5,1,2,"2863231","1","1","1","2","2","2","1","1","1","1",21430.6010592483,19823.2359780021,1,3391.8748184729,30.9398941934132,0,0,1744.33957964508,4928.84302516468,0,57.0967611769354,0,0,0,1550.26832006924,11334.6037417722,"3","1",11334.6037417722,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
188,"7","3",89002.6667710145,1,1,1,"1607723","1","1","1","1","1","1","1","1","1","1",91648.9829737294,89002.6667710145,1,0,0,0,0,0,5006.04654704221,2205.86013025289,0,0,0,0,2646.31620271487,84437.0762964343,"2","1",161.076296434253,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
54,"4","3",7902.83403195228,1.5,1,2,"2839792","1","1","1","2","1","2","1","1","1","1",33126.6269275849,11854.2510479284,1,6532.46304114333,0,0,0,0,4901.44949555397,98.0007319476013,0,0,0,0,21272.3758796565,21594.71365894,"1","1",11398.1267735474,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
177,"7","3",13513.9110164256,2.3,1,4,"1138481","1","1","1","1","1","2","1","1","1","1",44241.2412667282,31081.9953377788,1,7184.42725331383,0,3440.67474759321,2597.67991541254,0,5032.97632425092,252.479107046775,0,0,0,1806.92466364428,11352.3212653051,25733.0039191109,"2","1",11613.0039191109,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
115,"5","3",15187.4550077652,1.5,1,2,"941766","1","1","1","1","1","1","1","1","1","1",25901.5710018785,22781.1825116478,1,9305.78857519902,0,0,0,0,4973.70181963779,167.374325155977,0,0,0,1794.67094380781,1325.71754642293,11454.7062818857,"2","1",5676.70628188575,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
313,"10","3",-3239.10583833741,1.5,1,2,"610398","1","1","1","2","1","2","1","1","1","2",42617.5919559398,-4858.65875750612,1,6585.98519844262,0,0,0,1009.42283600203,4942.17803883366,163.695034389147,0,0,0,0,47476.2507134459,29916.3108482724,"3","1",29916.3108482724,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
295,"10","3",12652.0466011857,2.5,1,4,"624624","1","1","1","1","1","2","1","1","1","1",47500.1113413304,31630.1165029644,1,4920.2787065731,0,2655.03035201583,2944.19478528473,0,5072.33404312283,499.619945492791,0,0,0,1003.17803122312,14866.8168071429,31408.6535088411,"3","1",7092.26607259976,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
57,"4","3",46475.1340857269,1.5,1,2,"3389420","1","1","1","1","1","1","1","1","1","1",75002.1427690778,69712.7011285904,1,0,0,0,0,0,5015.60165197589,486.321586101362,0,0,165.6149695078,4963.647117233,160.179553746618,69500.2195310005,"1","1",225.521427255613,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
118,"5","3",30581.4112005409,1.5,1,2,"3299221","1","1","1","1","1","1","1","1","1","1",48202.13767064,45872.1168008114,1,0,1634.21469349161,0,0,0,5066.31999281235,236.06705622002,525.339622207656,0,64.0361231105495,0,1740.64512451045,41265.535928116,"2","1",8647.53592811604,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
267,"9","3",93714.6133254162,1,1,1,"1209139","1","1","1","1","1","1","1","1","1","1",100148.912780975,93714.6133254162,1,8885.58598293643,0,0,0,0,4989.62434171699,0,0,0,0,6434.29945555839,0,86273.7024563212,"3","1",160.702456321204,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
299,"10","3",34918.0765631063,2.1,1,4,"260011","1","1","1","1","1","1","1","1","1","1",78158.2860442299,73327.9607825232,1,11154.6084586183,0,12185.4358387397,5386.22733020004,0,4946.51529123075,16.252894106647,0,0,0,1019.89103920128,3810.43422250543,44469.2462313344,"3","1",271.246231334391,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
73,"5","3",49191.980502222,1,1,1,"3012931","1","1","1","1","1","1","1","1","1","1",52568.9075927812,49191.980502222,1,11230.5548712267,0,0,0,0,4916.21849872172,174.621981701606,0,0,0,0,3376.92709055919,36247.5122411312,"2","1",36247.5122411312,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
213,"8","3",0,1,2,1,"2863716","1","1","1","2","2","2","1","1","3","3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1",0,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
263,"9","3",25091.8974729703,1.5,1,2,"2832860","1","1","1","1","1","1","1","1","1","1",48028.5144154845,37637.8462094554,1,12126.8662635863,1732.44269972342,0,0,0,5099.73144335672,69.2968403801485,256.904576816503,0,114.055035562059,3490.67712626085,6529.03146738968,29000.1771684379,"3","1",28950.9202665202,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
179,"7","3",81656.9581399684,1.8,1,3,"3305944","1","1","1","1","1","1","1","1","1","1",48994.174883981,48994.174883981,3,8188.49643457285,4921.46460089739,2448.53067117888,0,0,5007.08522978239,0,0,0,0,0,0,28428.5979475495,"2","1",9525.59794754952,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
178,"7","3",10994.5238465175,2,1,3,"547563","1","1","1","1","1","1","1","1","1","1",21989.047693035,21989.047693035,1,0,0,0,0,0,5038.73648960143,870.218846865883,0,0,0,0,0,16080.0923565677,"2","1",2156.18104178804,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
215,"8","3",5510.8544338424,1,1,1,"898577","1","1","1","1","2","2","1","1","1","1",6563.47945732628,5510.8544338424,1,1596.95760162897,0,0,0,0,0,0,0,0,0,0,1052.62502348388,4966.52185569732,"3","1",71.4981234531663,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
295,"10","3",17138.792510667,1,1,1,"624525","1","1","1","2","1","2","1","1","1","1",20236.8350477033,17138.792510667,1,0,0,0,0,0,4923.053448461,0,497.334351752382,0,928.650579175609,0,1672.05760610826,15313.7815992423,"3","1",15166.1159751041,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
188,"7","3",9784.60680469586,1.5,1,2,"1605866","1","1","1","1","1","1","1","1","1","1",14682.677004029,14676.9102070438,1,4463.38105346305,0,0,0,0,4953.21282017976,0,5.76679698518943,0,0,0,0,5266.08313038617,"2","1",5266.08313038617,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
215,"8","3",24889.1251380872,2,1,3,"900301","1","1","1","1","1","1","1","1","1","1",53497.3662080243,49778.2502761743,1,2517.51874221023,0,3379.04064089439,0,0,5031.72674253583,0,0,0,0,0,3719.11593184993,42569.0800823838,"3","1",4848.17615936009,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
124,"6","3",49418.6680356029,1,1,1,"1537118","1","1","1","1","1","1","1","1","1","1",67742.3459902435,49418.6680356029,1,8058.20082290703,0,0,0,2376.77607942503,5047.45462411083,0,0,0,0,0,18323.6779546406,52259.9144638006,"2","1",171.607936777985,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
156,"6","3",11948.4933346699,1,1,1,"1011090","1","1","1","1","1","1","1","1","1","1",12554.2670228297,11948.4933346699,1,9220.56604131985,0,0,0,0,0,223.06404863813,0,0,0,0,605.773688159722,3110.63693287169,"2","1",3110.63693287169,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
318,"10","3",23513.6901523755,1.5,1,2,"3078549","1","1","1","1","1","1","1","1","1","1",36592.8768117443,35270.5352285633,1,12998.5891145412,0,1757.39794059778,0,0,5086.82405804284,24.8516270650178,65.3757911390532,0,105.696267267889,0,1151.26952477414,16725.2140714975,"3","1",16725.2140714975,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
170,"7","3",11745.5748559377,2.5,1,4,"3615374","1","1","1","1","1","1","1","1","1","1",48679.0876000122,29363.9371398443,1,0,0,1306.45533898924,15420.1951480012,749.19552721642,5058.62994040363,23.0345856847987,0,0,0,4941.20378332458,14373.9466768433,26121.5770597169,"2","1",19784.5770597169,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
179,"7","3",11060.6132647864,2,2,3,"3308365","1","1","1","2","1","2","1","1","1","2",32700.2440161569,22121.2265295728,1,0,980.537761651166,3296.71921120386,0,0,4976.30718098953,1759.44251106469,408.581411265871,0,0,0,10170.4360753182,21687.2373512476,"2","1",6807.52632788419,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
178,"7","3",25987.2631786331,1,1,1,"547652","1","1","1","1","1","1","1","1","1","1",29242.2735030456,25987.2631786331,1,0,0,0,0,269.366709392134,4906.93661724217,0,0,0,396.968722124209,1835.00166673213,1023.03993555615,24065.9701764113,"2","1",161.970176411332,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
55,"4","3",221275.793239516,1,1,1,"3487138","1","1","1","1","1","1","1","1","1","1",256418.196114773,221275.793239516,1,0,0,0,0,0,5055.52405868657,0,0,0,0,0,35142.4028752567,251362.672056086,"1","1",49.1446899803029,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
271,"9","3",46238.4746645072,1.5,1,2,"213672","1","1","1","1","1","1","1","1","1","1",83307.1469687415,69357.7119967608,1,0,0,0,0,0,5015.12575447559,1189.29595408972,161.20420674368,0,0,1003.09414673511,12785.1366185019,77102.7252601761,"3","1",34760.7252601762,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
179,"7","3",9163.44499150657,1.5,1,2,"3308490","1","1","1","1","2","2","1","1","1","1",24534.8435535077,13745.1674872599,1,7335.31386848958,0,474.479043840868,0,0,4977.03626640141,589.856551569118,0,0,0,10320.2717151581,469.404351089702,11158.1578232067,"2","1",121.157823206694,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
267,"9","3",14495.7644293689,1.5,1,2,"1209323","1","1","1","1","1","2","1","1","1","1",25867.2175673618,21743.6466440534,1,2940.81136618406,0,0,0,0,5061.90239735879,0,0,0,121.217287689443,0,4002.35363561896,17864.5038038189,"3","1",13428.0697160834,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
132,"6","3",18319.5682829889,1.5,1,2,"1478102","1","1","1","1","1","2","1","2","1","1",44686.4395034097,27479.3524244834,1,2677.18779205084,0,1848.16638107046,0,1665.70710726036,4948.8211510703,1065.8729183557,0,0,0,0,17207.0870789263,32480.684153602,"2","1",5106.68415360203,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
156,"6","3",10093.99723665,1.5,1,2,"1009239","1","1","1","2","1","2","1","1","1","2",15140.995854975,15140.995854975,1,0,0,0,0,0,4904.42961859517,0,0,0,0,0,0,10236.5662363799,"2","1",10236.5662363799,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
313,"10","3",74251.0549481986,1.3,1,2,"611285","1","1","1","1","1","1","1","1","1","1",97989.4656519574,96526.3714326582,1,6653.17878865581,0,0,0,0,4963.04365484975,3485.09869391747,0,0,0,0,1463.09421929918,82888.1445145343,"3","1",129.807941446337,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
134,"6","3",2428.10545997943,1.3,1,2,"2258986","1","1","1","1","1","1","1","1","1","1",5264.84646022988,3156.53709797326,1,0,0,0,0,0,0,206.114481177556,16.918334686025,0,0,0,2091.39102757059,5058.73197905232,"2","1",5058.73197905232,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
34,"4","3",-1060.34196601939,1.5,1,2,"1237415","1","1","1","1","1","1","1","1","1","1",16749.7061449102,-1590.51294902909,1,4863.75113946751,0,0,0,0,4999.89749751985,3177.77638690224,0,0,0,1056.69805904008,17283.5210348992,3708.2811210206,"1","1",3111.46288950731,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
32,"4","3",16998.6269165044,1,1,1,"549435","1","1","1","1","1","1","1","1","3","3",18859.5702587276,16998.6269165044,1,8258.86225986131,0,0,0,0,5053.1504873652,85.5764688462066,0,0,0,0,1860.94334222314,5461.98104265486,"1","1",5221.21753167284,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
57,"4","3",40883.8771355586,1.5,1,2,"3388418","1","1","1","1","1","1","1","1","1","1",65672.7183372019,61325.8157033379,1,6715.47091811188,2948.828602341,0,0,0,5011.11505716108,166.918839545788,0,0,122.916721277032,0,4223.98591258703,50830.3849200422,"1","1",10730.3849200422,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
134,"6","3",24676.2980574082,1.5,1,2,"2259585","1","1","1","1","1","1","1","1","1","1",37762.7212144401,37014.4470861122,1,10055.0709903611,0,0,0,818.911813290874,4955.9192196466,103.3244483424,0,0,221.007503685243,0,527.266624642662,21829.4947427992,"2","1",21829.4947427992,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
101,"5","3",25966.3524303998,1,1,1,"1454839","1","1","1","2","2","2","1","1","1","1",33199.186301472,25966.3524303998,1,0,0,0,0,0,5073.03270050324,0,0,0,0,0,7232.83387107214,28126.1536009687,"2","1",45.1536009687278,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
132,"6","3",11021.3589115716,2,2,3,"1477100","1","1","1","2","2","2","1","1","1","2",30308.8020026638,22042.7178231432,1,4225.70507567335,0,0,0,0,4988.35414065979,9.07446165445261,6150.66942195937,0,0,0,2115.41475756118,21085.6683246762,"2","1",16648.5493005375,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
149,"6","3",84012.4859351524,1,1,1,"1905539","1","1","1","1","1","1","1","1","3","1",92746.5404227371,84012.4859351524,1,3315.32075229525,0,0,0,0,4947.94256151654,0,0,0,221.510375031647,0,8512.54411255312,84483.2771089254,"2","1",176.878862487115,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
108,"5","3",4741.50929402593,1,1,1,"1750823","1","1","1","2","1","1","1","1","1","1",5104.3032960337,4741.50929402593,1,3288.27545354217,0,0,0,0,0,0,0,0,0,0,362.794002007772,1816.02784249153,"2","1",1816.02784249153,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
31,"4","3",23262.5119225798,1,1,1,"848204","1","1","1","1","1","1","1","1","1","1",31579.3169771949,23262.5119225798,1,0,0,0,0,0,5027.14556632563,67.5591349020833,0,0,0,76.0709857081063,8240.73406890708,26484.6122759672,"1","1",26484.6122759672,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
132,"6","3",2494.70368906222,1,1,1,"1476883","1","1","1","1","1","2","1","1","1","2",2494.70368906222,2494.70368906222,1,0,0,0,0,0,2494.70368906222,0,0,0,0,0,0,0,"2","1",0,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
179,"7","3",13605.9229725149,1,2,1,"3307682","1","1","1","1","1","2","1","1","3","3",14279.84107502,13605.9229725149,1,7719.8677087971,0,0,0,1573.12037483859,0,946.600661732806,0,0,0,0,673.918102505049,4040.25232965147,"2","1",152.387603836418,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
176,"7","3",33640.1312548859,1,1,1,"2778812","1","1","1","1","1","1","1","1","3","3",36272.3493400415,33640.1312548859,1,5156.69512504354,0,0,0,0,5018.90596211888,0,0,0,0,0,2632.21808515553,26096.748252879,"2","1",136.092820370332,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
48,"4","3",31.2045354125649,1,2,1,"3139382","1","1","1","2","2","2","1","1","1","3",31.2045354125649,31.2045354125649,1,0,0,0,0,0,0,31.2045354125649,0,0,0,0,0,0,"1","1",0,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
293,"10","3",1945.69213780452,2.1,1,4,"790661","1","1","1","2","1","1","1","1","1","1",4085.95348938949,4085.95348938949,1,0,0,4085.95348938949,0,0,0,0,0,0,0,0,0,0,"3","1",0,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
314,"10","3",121629.790522308,2,1,3,"466776","1","1","1","1","1","1","1","3","1","1",58866.630641163,40543.2635074358,6,0,0,0,0,0,4957.66903874464,135.08958590189,0,0,27.853208296313,0,18295.5139254309,53773.8720165165,"3","1",24274.7136045461,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
61,"4","3",15233.6869277839,2.1,1,4,"811300","1","1","1","1","2","2","1","1","1","1",36472.1329309647,31990.7425483462,1,3108.26587460563,1659.22182087231,8781.15631717729,59.5308064857125,0,4917.82856662758,261.071631680415,0,0,0,1665.49414580688,2815.89623681157,17685.0579135157,"1","1",17685.0579135157,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
31,"4","3",4563.87315147178,2,1,3,"848775","1","1","1","1","1","1","1","1","1","1",9222.68283166769,9127.74630294356,1,0,0,0,0,0,4991.31653835066,89.6362879261374,0,0,0,0,94.936528724134,4141.7300053909,"1","1",3208.7300053909,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
101,"5","3",12842.3882814696,1.5,1,2,"1452754","1","1","1","2","2","2","1","1","1","1",30928.5885352911,19263.5824222044,1,0,26.9471491994709,0,0,0,4963.86357587762,361.499008313243,31.905718043996,0,100.24677855989,0,11532.8536164828,25576.2788019007,"2","1",25576.2788019007,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
136,"6","3",80647.8848022966,2,1,3,"1044826","1","1","1","1","1","1","1","1","1","1",44139.3837675093,40323.9424011483,4,0,0,0,0,0,4995.42020582594,83.665049178265,0,0,277.15046509058,0,3538.29090127037,39060.298512505,"2","1",7028.6530032343,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
188,"7","3",8689.28104782336,1,1,1,"1606073","1","1","1","1","1","1","1","3","3","3",9935.72377876327,8689.28104782336,1,2244.09750525759,0,0,0,0,0,1274.38316138799,0,0,0,0,1246.44273093991,6417.24311211769,"2","1",167.24311211769,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
243,"9","3",20339.8048711765,1.5,1,2,"1655698","1","1","1","1","1","2","1","1","1","1",59484.1818104323,30509.7073067647,1,0,0,0,0,0,5002.48052729294,244.386162081566,0,0,0,0,28974.4745036676,54237.3151210578,"3","1",54237.3151210578,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
129,"6","3",91866.4414864533,3.1,1,6,"1388970","1","1","1","1","1","1","1","1","1","1",52152.0514756764,47464.3281013342,6,0,0,7537.81279517378,4862.53956940115,0,4994.25532706082,3.45550966148032,0,0,0,2978.43081382122,1709.29256052092,34753.9882743791,"2","1",8105.98827437912,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
29,"4","3",18864.9118778464,2.3,1,4,"1198297","1","1","1","1","1","1","1","1","1","1",48880.7503100762,43389.2973190468,1,0,0,2186.58027846832,1774.86184498566,213.63668888489,5070.1943943277,0,0,1357.73634166377,247.581334861037,4855.65281694367,388.218839224742,38277.7407617459,"1","1",242.466662106109,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
150,"6","3",12911.2271890147,2,1,3,"934865","1","1","1","2","2","2","1","1","1","1",46495.277070877,25822.4543780294,1,0,0,1847.76372905416,0,0,5068.41197619215,0,0,0,0,0,20672.8226928476,39579.1013656307,"2","1",4660.1013656307,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
134,"6","3",33157.2181351712,1,1,1,"2258265","1","1","1","2","1","1","1","1","1","1",33267.1462338418,33157.2181351712,1,0,0,0,0,0,4953.561507212,323.749376646271,0,0,109.928098670593,0,0,27989.8353499835,"2","1",27989.8353499835,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
90,"5","3",15312.7141159949,1.5,1,2,"3246304","1","1","1","2","2","2","1","1","1","1",24113.8850749271,22969.0711739924,1,1794.86351871395,0,0,0,0,5024.67217487283,0,46.678759790645,0,0,0,1098.13514114401,17294.3493813403,"2","1",13483.3493813403,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
76,"5","3",217632.481861206,2.6,1,5,"2481900","1","1","1","1","1","1","1","1","1","1",65662.1862875761,62871.605871015,9,0,0,6852.4334135069,3.44802709612064,0,4902.48212250881,31.315771670118,0,123.439033158701,125.559209308778,0,2665.02120725228,53749.0679196354,"2","1",248.067919635423,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
57,"4","3",59279.9049633789,3,1,5,"3389073","1","1","1","1","1","1","1","1","1","1",37694.0621567535,35567.9429780273,5,0,0,6276.35978370224,500.080557262641,0,4963.55724292807,1920.57723245686,0,0,191.833316961646,1541.0096825771,393.276179187405,24033.4873404037,"1","1",20302.4873404037,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
31,"4","3",21651.237320633,3,1,5,"848557","1","1","1","1","1","1","1","1","1","1",75336.5918833258,64953.7119618989,1,0,0,6760.7345245685,6021.05794394226,0,4912.07286277786,1076.24450548304,0,0,0,0,10382.8799214269,56566.4820465542,"1","1",26878.7086572208,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
108,"5","3",18892.4562751478,2.5,1,4,"1750140","1","1","1","2","1","1","1","1","1","1",51819.7095679085,47231.1406878695,1,5633.47790826674,0,2177.09414334428,296.085142094884,0,5079.95172571391,1.44605899282033,0,0,194.626386905243,0,4393.94249313371,38631.6545894958,"2","1",11144.3328296184,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
179,"7","3",9851.02952808666,1.8,2,3,"3305392","1","1","1","2","2","2","2","1","1","2",18953.919071301,17731.853150556,1,3736.47984657977,0,780.684781922856,0,0,4945.38988419808,490.809769576234,0,0,0,0,1222.06592074499,9000.55478902402,"2","1",7872.39591594391,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
271,"9","3",18610.955865331,1,1,1,"211782","1","1","1","1","1","1","1","1","1","1",18610.955865331,18610.955865331,1,0,0,0,0,0,5094.65407840908,0,0,0,0,0,0,13516.3017869219,"3","1",13516.3017869219,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
134,"6","3",18390.2400451064,1.8,1,3,"2258724","1","1","1","1","1","1","1","1","1","1",48902.6761617142,33102.4320811915,1,697.027096583832,0,0,0,0,5001.30849378183,28877.0244224743,0,0,0,198.227950902947,15602.0161296198,14327.3161488743,"2","1",5644.31614887427,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
263,"9","3",18854.3807387194,3,1,5,"2832024","1","1","1","1","1","2","1","1","1","1",63986.2041322996,56563.1422161581,1,5277.03617216513,0,3654.46235879836,1215.76735420907,0,4903.03810294718,0,4708.15655280971,984.964374698655,186.21256706099,1528.39036280289,1000.30243346788,47950.9357694812,"3","1",3962.9357694812,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
118,"5","3",10952.9222656816,1,1,1,"3300134","1","1","1","2","2","2","1","1","1","1",10952.9222656816,10952.9222656816,1,3522.72206516943,0,0,0,0,0,12.3561037844978,0,0,0,0,0,7417.84409672772,"2","1",177.349709925712,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
69,"4","3",0,1,1,1,"2837110","1","1","1","2","1","2","1","1","1","3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1",0,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
318,"10","3",34815.2333413747,1.8,1,3,"3077693","1","1","1","2","1","1","1","1","1","1",69619.9305500383,62667.4200144745,1,15710.5400518009,0,3332.49782332279,0,0,5014.32927637361,98.9654878970911,0,0,0,0,6952.51053556379,45463.5979106439,"3","1",13651.992136044,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
73,"5","3",91660.6314445243,1.5,1,2,"3011720","1","1","1","1","1","1","1","1","1","1",156114.711486043,137490.947166786,1,2952.69202727899,0,0,0,0,4981.36134203523,0,76.7465796636092,0,318.774654834126,0,18228.2430847587,148180.658116729,"2","1",203.166549594761,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
226,"8","3",76486.747409576,3.1,1,6,"315719","1","1","1","1","1","1","1","1","1","1",44256.7350923874,26345.435218854,9,0,0,8082.21747520623,498.640520901422,0,5002.58701238781,223.253308417755,510.732881877534,0,0,994.73915426787,16405.827837388,30450.0367754742,"3","1",14215.0367754742,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
61,"4","3",36001.7715409495,1.5,1,2,"811453","1","1","1","2","1","1","1","3","1","1",15960.3632410608,13500.664327856,4,6713.60917785969,304.583590034698,0,0,0,900.854539280534,0,0,0,0,0,2459.69891320475,8041.31593388589,"1","1",7527.31593388589,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
136,"6","3",16902.995121898,1,2,1,"1043833","1","1","1","2","1","2","1","1","3","3",17016.6534300517,16902.995121898,1,7850.8076075404,0,0,0,0,0,1476.87143138154,0,0,113.658308153725,0,0,7688.9743911298,"2","1",7688.9743911298,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
66,"4","3",15838.6214393538,1,1,1,"3606441","1","1","1","2","1","2","1","1","1","2",33339.7047763957,15838.6214393538,1,515.807498837088,0,0,0,0,5086.39660230838,8.53844283886952,4113.07320675736,0,0,0,13388.0101302845,27728.9622324113,"1","1",147.962232411322,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
